count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.95966,2.27281,-2.00E+10,-15954.9,16954,16753
822,813,-1.85578,-4.85E+23,-0.0773929,3.44E+22,0.598007,0.6,-59,-0.265111,507498,0.00457224,-440074,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
823,819,-1.85578,-4.89E+23,-0.0749728,-4.08E+22,0.598007,0.6,-57,-0.265111,491117,0.0162163,-35184.9,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
824,817,-1.85578,-4.86E+23,-0.0737321,-1.29E+23,0.597931,0.6,-55,-0.262132,476992,0.0366588,-176388,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
825,804,-1.85876,-4.76E+23,-0.0733309,-4.90E+22,0.597855,0.6,-55,-0.265111,475899,0.0552235,-494216,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
826,793,-1.85876,-4.70E+23,-0.0933906,1.97E+23,0.598007,0.6,-57,-0.26809,490775,0.00803089,-501983,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
827,792,-1.8528,-4.69E+23,-0.0563916,3.94E+23,0.598007,0.6,-58,-0.26809,499009,-0.0735339,-122359,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
828,794,-1.85578,-4.72E+23,0.034311,3.96E+23,0.598083,0.6,-58,-0.265111,498708,-0.0873587,275815,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
829,797,-1.8528,-4.77E+23,0.0826181,2.25E+23,0.598236,0.6,-57,-0.26809,490573,-0.0495306,362622,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
830,803,-1.85578,-4.80E+23,0.0803525,-1.05E+22,0.59816,0.6,-60,-0.26809,516188,-0.040503,360431,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
831,810,-1.85578,-4.83E+23,0.0379581,-1.95E+23,0.598007,0.6,-64,-0.265111,558497,-0.0257805,833858,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
832,812,-1.85578,-4.84E+23,-0.00965128,-2.81E+23,0.598007,0.6,-67,-0.265111,598695,0.0272998,1.81E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
833,811,-1.85578,-4.85E+23,-0.0267004,-2.81E+23,0.598083,0.6,-67,-0.265111,598510,0.0618686,2.55E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
834,811,-1.8528,-4.82E+23,-0.00656438,-2.05E+23,0.597931,0.6,-64,-0.26809,558496,0.0394755,2.17E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
835,812,-1.8528,-4.84E+23,0.0434585,-1.00E+23,0.598007,0.6,-58,-0.265111,498533,-0.000313587,481849,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
836,806,-1.85578,-4.78E+23,0.0523602,-1.39E+21,0.597931,0.6,-51,-0.26809,451227,-0.0165235,-1.74E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
837,792,-1.85876,-4.71E+23,-0.0180832,1.53E+23,0.598083,0.6,-47,-0.265111,430591,-0.018687,-3.36E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
838,784,-1.85876,-4.64E+23,-0.102289,3.63E+23,0.598007,0.6,-50,-0.265111,445753,0.00548503,-3.62E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
839,788,-1.8528,-4.69E+23,-0.0894461,4.61E+23,0.59816,0.6,-53,-0.262132,463079,0.0539955,-2.57E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
840,796,-1.85578,-4.75E+23,2.78E-05,3.12E+23,0.59816,0.6,-55,-0.265111,476838,0.0794788,-1.01E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
841,803,-1.85578,-4.82E+23,0.0369986,6.17E+21,0.598236,0.6,-56,-0.26809,483430,0.028582,246754,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
842,805,-1.8528,-4.80E+23,0.0423171,-2.40E+23,0.598083,0.6,-58,-0.265111,499009,-0.0401195,985760,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
843,803,-1.8528,-4.76E+23,0.0731411,-2.76E+23,0.597931,0.6,-57,-0.262132,490884,-0.0176278,1.22E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
844,798,-1.8528,-4.77E+23,0.0861535,-1.55E+23,0.59816,0.6,-55,-0.262132,475785,0.0564156,886412,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
845,792,-1.8528,-4.72E+23,0.0682789,-1.04E+22,0.59816,0.6,-53,-0.265111,462937,0.0717388,164235,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
846,792,-1.8528,-4.72E+23,0.0424771,1.09E+23,0.59816,0.6,-53,-0.26809,462295,-0.00130485,-456512,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
847,796,-1.84982,-4.72E+23,0.0403723,1.56E+23,0.598007,0.6,-56,-0.265111,482682,-0.071094,-547562,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
848,801,-1.84982,-4.80E+23,0.0686254,7.85E+22,0.598236,0.6,-59,-0.262132,506819,-0.040717,-5929.36,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
849,806,-1.8528,-4.80E+23,0.0617878,-7.69E+22,0.598007,0.6,-61,-0.265111,525692,0.0227883,806674,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
850,804,-1.8528,-4.77E+23,0.00231053,-1.48E+23,0.597931,0.6,-60,-0.265111,515844,0.022853,1.27E+06,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
851,793,-1.8528,-4.70E+23,-0.0428566,-5.22E+22,0.598007,0.6,-57,-0.265111,490884,-0.00327787,949351,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
852,787,-1.85578,-4.68E+23,-0.0699413,1.22E+23,0.59816,0.6,-55,-0.265111,476143,-0.0131803,59236.8,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
853,794,-1.8528,-4.68E+23,-0.0823407,2.30E+23,0.597855,0.6,-54,-0.262132,468865,0.00620452,-738313,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
854,806,-1.84982,-4.81E+23,-0.0253228,1.41E+23,0.598083,0.6,-51,-0.26809,451893,0.0121862,-1.18E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
855,812,-1.8528,-4.85E+23,0.0452151,-1.34E+23,0.598083,0.6,-51,-0.265111,451893,-0.0291475,-1.32E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
856,809,-1.84982,-4.85E+23,0.0624267,-3.51E+23,0.59816,0.6,-51,-0.265111,452254,-0.0386692,-1.13E+06,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
857,806,-1.8528,-4.82E+23,0.0529691,-3.49E+23,0.59816,0.6,-63,-0.265111,547096,-0.0122384,-112945,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
858,807,-1.8528,-4.84E+23,0.0150116,-2.33E+23,0.598236,0.6,-59,-0.26809,507819,-0.018015,1.35E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
859,811,-1.8528,-4.85E+23,-0.024618,-1.37E+23,0.598083,0.6,-58,-0.262132,498904,-0.0155628,1.63E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
860,809,-1.85876,-4.82E+23,-0.0742738,-5.84E+22,0.598007,0.6,-64,-0.26809,558516,0.00963119,1.33E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
861,803,-1.85578,-4.83E+23,-0.134593,1.93E+22,0.598312,0.6,-69,-0.265111,630390,-0.00247405,2.06E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
862,801,-1.85578,-4.81E+23,-0.123082,6.12E+22,0.598312,0.6,-68,-0.265111,613861,-0.00670841,3.07E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
863,806,-1.85876,-4.81E+23,-0.08512,7.76E+22,0.598083,0.6,-63,-0.265111,546854,0.0133707,2.46E+06,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
864,812,-1.85876,-4.88E+23,-0.0865174,3.07E+22,0.598236,0.6,-59,-0.262132,506819,0.0380114,270342,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
865,812,-1.85876,-4.87E+23,-0.0837674,-8.06E+22,0.59816,0.6,-56,-0.265111,482972,0.0577931,-1.86E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
866,808,-1.85876,-4.81E+23,-0.0600299,-9.62E+22,0.598007,0.6,-52,-0.265111,455723,0.0302182,-3.00E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
867,802,-1.85578,-4.77E+23,-0.0140043,3.77E+22,0.598007,0.6,-48,-0.265111,435286,-0.00937156,-3.33E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
868,792,-1.85578,-4.69E+23,0.0488329,2.28E+23,0.598007,0.6,-46,-0.265111,426130,-0.0231856,-3.09E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
869,784,-1.85876,-4.64E+23,0.0615822,4.11E+23,0.598007,0.6,-47,-0.26809,430591,-0.0426753,-2.38E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
870,785,-1.85876,-4.68E+23,0.0101422,4.72E+23,0.598236,0.6,-46,-0.262132,426310,-0.0393213,-1.48E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
871,792,-1.85876,-4.69E+23,-0.0338721,3.39E+23,0.598007,0.6,-44,-0.26809,418645,-0.00736979,-785601,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
872,793,-1.85876,-4.70E+23,-0.0429018,1.40E+23,0.598007,0.6,-45,-0.265111,422074,-0.0121035,-395946,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
873,789,-1.86174,-4.70E+23,-0.0550586,4.74E+21,0.59816,0.6,-51,-0.265111,452254,-0.010728,69084.4,0.599457,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
874,787,-1.85876,-4.67E+23,-0.0652301,-3.49E+22,0.598083,0.6,-57,-0.265111,491370,0.0127377,933462,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
875,788,-1.86174,-4.71E+23,-0.0518244,-2.52E+22,0.598236,0.6,-60,-0.262132,516259,0.0389812,1.93E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
876,788,-1.85876,-4.71E+23,-0.0322984,-4.09E+22,0.598236,0.6,-60,-0.26809,516797,0.039294,2.42E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
877,788,-1.86174,-4.73E+23,-0.015502,-7.68E+22,0.598389,0.6,-55,-0.26809,476272,-0.0311667,1.88E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
878,790,-1.86174,-4.71E+23,-0.0243423,-8.96E+22,0.59816,0.6,-50,-0.265111,444995,-0.0718884,393919,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
879,792,-1.85876,-4.75E+23,-0.0214017,-8.27E+22,0.598312,0.6,-47,-0.26809,430765,-0.0494077,-1.11E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
880,794,-1.86174,-4.75E+23,0.00558707,-9.71E+22,0.598236,0.6,-45,-0.265111,420869,-0.026851,-1.90E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
881,801,-1.85876,-4.76E+23,0.015207,-1.14E+23,0.598007,0.6,-47,-0.26809,429791,-0.010281,-1.88E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
882,811,-1.86174,-4.83E+23,0.0150534,-1.55E+23,0.598007,0.6,-48,-0.265111,434111,-0.000645336,-1.28E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
883,813,-1.85876,-4.89E+23,0.0109351,-2.73E+23,0.598236,0.6,-45,-0.265111,421357,0.0234985,-658219,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
884,805,-1.86471,-4.82E+23,-0.0136904,-3.23E+23,0.59816,0.6,-35,-0.265111,388712,0.0471104,-584040,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
885,796,-1.86471,-4.76E+23,-0.0801385,-1.61E+23,0.598236,0.6,-28,-0.265111,371379,0.044146,-1.04E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
886,797,-1.86471,-4.77E+23,-0.125933,6.32E+22,0.598236,0.6,-29,-0.26809,373546,0.0109957,-1.38E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
887,804,-1.86471,-4.82E+23,-0.110857,1.30E+23,0.598236,0.6,-37,-0.265111,395661,-0.0257105,-1.09E+06,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
888,812,-1.86471,-4.87E+23,-0.0747224,1.79E+22,0.59816,0.6,-43,-0.262132,414198,0.00598057,-239151,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
889,815,-1.86471,-4.92E+23,-0.0396441,-1.61E+23,0.598312,0.6,-47,-0.265111,431313,0.0573809,687711,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
890,811,-1.86471,-4.90E+23,-0.0144668,-2.78E+23,0.598389,0.6,-49,-0.262132,441085,0.0631266,1.30E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
891,806,-1.86769,-4.84E+23,-0.0201814,-2.20E+23,0.598236,0.6,-47,-0.265111,430422,0.0484862,1.38E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
892,807,-1.86471,-4.84E+23,-0.0372041,-4.48E+22,0.598236,0.6,-45,-0.265111,421888,0.00934455,905766,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
893,812,-1.86471,-4.85E+23,-0.0143758,6.66E+22,0.598083,0.6,-47,-0.26809,430591,-0.049421,337960,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
894,813,-1.86471,-4.88E+23,0.0188406,6.30E+22,0.59816,0.6,-49,-0.265111,439627,-0.0805852,133036,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
895,809,-1.86471,-4.87E+23,0.0274688,1.15E+22,0.598312,0.6,-49,-0.262132,440229,-0.0318751,196056,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
896,801,-1.86174,-4.80E+23,0.0435586,2.43E+22,0.598236,0.6,-47,-0.265111,429645,0.0369752,166837,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
897,788,-1.86174,-4.68E+23,0.0783274,2.03E+23,0.598083,0.6,-46,-0.265111,425148,0.0356258,-58073.3,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
898,782,-1.86471,-4.66E+23,0.0715276,4.47E+23,0.598236,0.6,-46,-0.265111,425300,0.0055163,-265467,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
899,789,-1.85876,-4.71E+23,0.0494604,4.98E+23,0.598236,0.6,-46,-0.265111,424858,-0.00840136,-310570,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
900,804,-1.86174,-4.81E+23,0.0669812,2.62E+23,0.59816,0.6,-45,-0.265111,421357,-0.0118797,-273774,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
901,820,-1.85578,-4.95E+23,0.0961631,-1.67E+23,0.598312,0.6,-44,-0.265111,417849,-0.0101102,-258202,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
902,833,-1.85876,-5.04E+23,0.122352,-6.14E+23,0.598236,0.6,-44,-0.262132,417849,0.0133273,-252718,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
903,827,-1.85876,-5.02E+23,0.100213,-8.29E+23,0.598389,0.6,-46,-0.262132,426494,0.0593647,-147759,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
904,809,-1.8528,-4.85E+23,0.0839752,-6.11E+23,0.59816,0.6,-49,-0.265111,440729,0.0623705,146969,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
905,803,-1.8528,-4.86E+23,0.134453,-1.19E+23,0.598465,0.6,-53,-0.265111,463079,0.00686283,627853,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
906,810,-1.85578,-4.89E+23,0.13894,1.94E+23,0.598389,0.6,-55,-0.265111,476690,-0.0378623,1.14E+06,0.599686,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
907,813,-1.85578,-4.90E+23,0.0633198,2.07E+23,0.598312,0.6,-56,-0.265111,483967,-0.0461088,1.43E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
908,811,-1.85876,-4.87E+23,-0.0249223,1.39E+23,0.598236,0.6,-58,-0.265111,498904,-0.0370718,1.45E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
909,811,-1.85578,-4.86E+23,-0.0745246,1.15E+23,0.59816,0.6,-59,-0.265111,507498,-0.0233385,1.37E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
910,814,-1.85876,-4.90E+23,-0.0748559,8.73E+22,0.598236,0.6,-57,-0.265111,490884,-0.0113722,1.08E+06,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
911,818,-1.85578,-4.93E+23,-0.0549064,-6.07E+21,0.598236,0.6,-52,-0.26809,456428,-0.0232797,266742,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
912,813,-1.85876,-4.93E+23,-0.0321252,-1.09E+23,0.598465,0.6,-47,-0.265111,430097,-0.0416581,-889359,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
913,799,-1.85876,-4.77E+23,-0.0343128,-4.27E+22,0.59816,0.6,-43,-0.265111,413805,-0.0177447,-1.82E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
914,791,-1.85876,-4.71E+23,-0.0460451,2.44E+23,0.59816,0.6,-41,-0.265111,405133,0.0170024,-2.17E+06,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
915,791,-1.85876,-4.77E+23,-0.0384642,4.46E+23,0.598465,0.6,-42,-0.265111,408699,0.0267584,-1.93E+06,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
916,789,-1.8528,-4.73E+23,0.0149308,4.04E+23,0.598312,0.6,-42,-0.265111,408544,0.0235657,-1.32E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
917,783,-1.85578,-4.68E+23,0.0926454,3.28E+23,0.598312,0.6,-36,-0.26809,391532,-0.00418406,-806290,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
918,782,-1.85876,-4.71E+23,0.0794892,2.73E+23,0.598541,0.6,-32,-0.265111,380295,-0.0346776,-681950,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
919,782,-1.85578,-4.70E+23,0.0125634,1.73E+23,0.598465,0.6,-37,-0.265111,394454,-0.0180225,-616998,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
920,814,-1.8528,-4.91E+23,0.0215437,-6.01E+22,0.598312,0.6,-37,-0.265111,395409,0.0136951,-302667,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
921,820,-1.85578,-5.01E+23,0.0594227,-4.80E+23,0.598618,0.6,-54,-0.262132,469639,0.0431043,515248,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
922,816,-1.85578,-4.94E+23,0.039008,-7.51E+23,0.598389,0.6,-51,-0.26809,451893,0.0436503,1.60E+06,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
923,809,-1.8528,-4.85E+23,0.0200555,-5.69E+23,0.59816,0.6,-50,-0.265111,446625,-0.00785312,1.84E+06,0.599533,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
924,807,-1.85578,-4.84E+23,0.0268657,-1.67E+23,0.598236,0.6,-52,-0.262132,456996,-0.0069809,1.32E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
925,810,-1.85876,-4.85E+23,-0.0175475,1.02E+23,0.59816,0.6,-54,-0.26809,469497,0.015167,939757,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
926,820,-1.85578,-4.91E+23,-0.0712057,1.35E+23,0.598083,0.6,-57,-0.265111,490998,-0.0199493,910216,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
927,828,-1.85578,-5.03E+23,-0.0542112,-5.02E+22,0.598389,0.6,-59,-0.265111,507310,-0.0291621,1.13E+06,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
928,828,-1.8528,-4.99E+23,0.0074024,-2.79E+23,0.59816,0.6,-57,-0.265111,490998,-0.00511516,1.17E+06,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
929,824,-1.85578,-4.97E+23,0.0508134,-3.08E+23,0.598236,0.6,-52,-0.265111,456298,0.00619164,532249,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
930,821,-1.85578,-4.96E+23,0.0350019,-1.83E+23,0.598312,0.6,-49,-0.265111,439771,0.00918847,-563154,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
931,816,-1.85578,-4.94E+23,-0.000974537,-4.48E+22,0.598389,0.6,-47,-0.26809,430257,-0.012065,-1.38E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
932,808,-1.85578,-4.87E+23,-0.0155627,1.10E+23,0.598312,0.6,-46,-0.265111,425784,-0.0376122,-1.62E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
933,797,-1.85578,-4.78E+23,-0.0173856,3.11E+23,0.598312,0.6,-44,-0.26809,416958,-0.0379687,-1.46E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
934,790,-1.85578,-4.76E+23,-0.0134471,4.85E+23,0.598465,0.6,-43,-0.26809,413805,-0.0477487,-1.17E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
935,791,-1.85876,-4.75E+23,-0.0281327,5.18E+23,0.598389,0.6,-41,-0.265111,407445,-0.038898,-879661,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
936,800,-1.85876,-4.83E+23,-0.0664841,3.62E+23,0.598465,0.6,-41,-0.265111,406800,0.015131,-632959,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
937,813,-1.85578,-4.92E+23,-0.0642972,4.12E+22,0.598389,0.6,-44,-0.26809,418645,0.033272,-331981,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
938,825,-1.85876,-4.99E+23,-0.0259619,-3.18E+23,0.598312,0.6,-49,-0.265111,441269,0.0116995,188276,0.599609,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
939,826,-1.85876,-4.97E+23,-0.0230237,-5.22E+23,0.59816,0.6,-50,-0.265111,445435,0.0195292,762920,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
940,817,-1.85578,-4.93E+23,-0.0155207,-4.62E+23,0.598312,0.6,-49,-0.265111,442050,0.0374473,978975,0.599304,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
941,808,-1.85578,-4.88E+23,0.0318311,-2.12E+23,0.598389,0.6,-49,-0.265111,440905,0.0347398,778739,0.599762,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
942,807,-1.85578,-4.87E+23,0.0628224,5.03E+22,0.598389,0.6,-49,-0.265111,439919,0.0242486,441190,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
943,810,-1.85876,-4.87E+23,0.0386735,1.94E+23,0.598236,0.6,-47,-0.26809,431126,-0.00661636,102853,0.599838,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
944,807,-1.85876,-4.87E+23,-0.0217132,2.09E+23,0.598389,0.6,-46,-0.26809,425955,-0.0575553,-223979,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
945,802,-1.85578,-4.84E+23,-0.0407685,1.80E+23,0.598389,0.6,-47,-0.265111,429791,-0.0630395,-401235,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
946,801,-1.85876,-4.83E+23,-0.0176213,1.71E+23,0.598389,0.6,-49,-0.26809,440072,-0.028281,-280361,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
947,804,-1.85578,-4.86E+23,-0.00328852,1.32E+23,0.598465,0.6,-48,-0.26809,434241,-0.026292,-30193.1,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
948,806,-1.85578,-4.86E+23,0.0235446,3.59E+22,0.598389,0.6,-48,-0.26809,435123,-0.0383743,77795.6,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
