count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.67966,2.78218,170.062,178.515,11146,14502,0.109863
340,0,-0.920442,150.396,-0.219685,12.1392,0.32785,0.336,21,-0.348517,146.492,0.121669,-10.8861,145.589,0.903167,150.396,4.58E-06,0.468155,0.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341,2,-0.932357,150.023,-0.152853,-14.9476,0.328308,0.3364,18,-0.348517,146.391,0.0795631,-8.53926,145.616,0.775367,150.369,-0.345757,0.467773,0.4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342,-7,-0.905548,151.457,-0.0238822,-24.2702,0.32869,0.3368,22,-0.339581,146.593,0.100651,-6.84392,145.648,0.945758,150.346,1.11133,0.467316,0.4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343,-15,-0.893633,152.558,0.395466,2.55609,0.329147,0.3372,33,-0.342559,147.091,0.182056,1.08323,145.68,1.41083,150.318,2.23927,0.466858,0.4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344,-11,-0.893633,151.985,0.801821,33.5082,0.329529,0.3376,46,-0.342559,147.666,0.186439,15.9661,145.712,1.95412,150.295,1.68967,0.4664,0.4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345,-7,-0.923421,151.386,0.632973,32.9281,0.329834,0.338,52,-0.339581,147.952,0.137957,30.7893,145.75,2.20271,150.277,1.10896,0.465866,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346,-11,-0.9264,151.942,-0.0281653,15.6411,0.330215,0.3384,45,-0.342559,147.689,0.100763,34.5418,145.776,1.91278,150.254,1.68767,0.465485,0.4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347,-16,-0.908527,152.578,-0.413721,12.0048,0.330902,0.3388,36,-0.339581,147.335,0.0582329,22.7774,145.798,1.53707,150.213,2.3655,0.465179,0.4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348,-20,-0.914485,153.083,-0.28083,22.9298,0.331055,0.3392,36,-0.342559,147.389,0.0250851,5.60431,145.852,1.53719,150.204,2.8797,0.464417,0.4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349,-22,-0.923421,153.317,-0.169799,33.853,0.331284,0.3396,43,-0.342559,147.708,-0.0151445,-2.50998,145.878,1.82987,150.19,3.12753,0.464035,0.4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
