count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.31923,2.94601,170.104,178.494,33393,17422,76.5088,,,angle_without_reflex,,,angle_without_reflex,
851,-518,-1.14981,152.225,-0.0776537,-3.63155,0.399414,0.4,0,-0.205536,150.373,-0.0405807,-1.24295,150.373,3.51E-07,146.095,6.13006,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
852,-520,-1.15279,152.25,-0.0539481,-3.61251,0.399338,0.4,2,-0.205536,150.386,-0.0224177,-1.06506,150.378,0.00786435,146.1,6.14982,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
853,-522,-1.15577,152.274,-0.0896185,-2.5331,0.399261,0.4,3,-0.205536,150.406,0.0110785,-0.562096,150.394,0.011796,146.104,6.16957,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
854,-522,-1.15577,152.269,-0.140213,-0.947289,0.399338,0.4,0,-0.208514,150.389,0.00191716,0.0400228,150.389,3.49E-07,146.1,6.16911,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
855,-521,-1.15874,152.254,-0.163294,-0.0398307,0.399414,0.4,-3,-0.208514,150.377,-0.0423811,0.102784,150.389,-0.011798,146.095,6.15901,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
856,-521,-1.16172,152.249,-0.188789,0.08051,0.39949,0.4,-2,-0.208514,150.365,-0.0692316,-0.254417,150.373,-0.0078648,146.091,6.15855,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
857,-521,-1.15577,152.264,-0.168401,0.0437312,0.399261,0.4,-2,-0.205536,150.387,-0.0416197,-0.431771,150.394,-0.00786493,146.104,6.15993,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
858,-523,-1.15874,152.289,-0.0745,0.349456,0.399185,0.4,2,-0.208514,150.386,0.00105276,-0.184336,150.378,0.00786435,146.109,6.17966,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
859,-524,-1.15874,152.293,-0.0155791,0.840237,0.399261,0.4,11,-0.208514,150.427,-0.00157491,0.380495,150.384,0.0432379,146.104,6.18883,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
860,-530,-1.16172,152.346,-0.0270474,1.39417,0.399338,0.4,17,-0.208514,150.45,-0.0222218,1.21417,150.384,0.066807,146.1,6.24601,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
861,-534,-1.16172,152.394,-0.0644989,2.30848,0.399185,0.4,15,-0.208514,150.443,-0.0247489,1.76833,150.384,0.0589518,146.109,6.28527,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
862,-531,-1.16172,152.36,-0.0825632,2.8382,0.399261,0.4,17,-0.205536,150.434,0.000896978,1.51769,150.368,0.0668061,146.104,6.25607,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
863,-525,-1.16172,152.293,-0.0677428,1.70706,0.399414,0.4,23,-0.208514,150.463,0.0312732,1.03553,150.373,0.0903647,146.095,6.19753,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
864,-522,-1.16172,152.269,-0.0433464,-0.516334,0.399338,0.4,21,-0.205536,150.45,0.035394,0.801278,150.368,0.0825128,146.1,6.16911,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
865,-522,-1.16172,152.249,-0.0215797,-2.2047,0.399643,0.4,11,-0.208514,150.416,0.0275472,0.277523,150.373,0.0432375,146.081,6.16726,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
866,-524,-1.16172,152.288,-0.00677171,-2.47343,0.399338,0.4,6,-0.208514,150.386,-0.00311271,-0.760877,150.362,0.0235885,146.1,6.18837,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
867,-527,-1.1647,152.312,-0.0188869,-1.36369,0.399414,0.4,7,-0.208514,150.395,-0.0349188,-1.55619,150.368,0.0275189,146.095,6.21675,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
868,-529,-1.1647,152.321,-0.0589025,0.108271,0.399567,0.4,11,-0.208514,150.389,-0.0386265,-1.58145,150.346,0.0432366,146.086,6.23503,0.400482,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
869,-530,-1.16172,152.336,-0.0595977,1.06748,0.39949,0.4,14,-0.205536,150.449,-0.00974959,-0.776671,150.394,0.0550242,146.091,6.24509,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
870,-531,-1.1647,152.355,-0.0238246,1.56518,0.399338,0.4,11,-0.205536,150.432,0.0447722,0.417394,150.389,0.0432381,146.1,6.2556,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
871,-533,-1.16172,152.38,-0.00267709,1.87296,0.399261,0.4,7,-0.208514,150.417,0.0552339,0.865166,150.389,0.0275194,146.104,6.27523,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
872,-535,-1.16768,152.363,-0.0131652,1.84265,0.399796,0.4,7,-0.208514,150.433,0.00474942,0.598551,150.405,0.0275197,146.072,6.29111,0.399643,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
873,-535,-1.16768,152.384,-0.0736903,1.41384,0.39949,0.4,8,-0.208514,150.426,-0.0373219,0.391343,150.394,0.0314496,146.091,6.29297,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
874,-534,-1.17066,152.374,-0.138638,0.953914,0.39949,0.4,5,-0.208514,150.398,-0.0446187,0.0294002,150.378,0.0196581,146.091,6.28341,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
875,-527,-1.17066,152.292,-0.168036,-0.0389276,0.399719,0.4,3,-0.208514,150.406,-0.0355918,-0.492648,150.394,0.011796,146.077,6.2149,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
876,-521,-1.17066,152.249,-0.15483,-1.89372,0.39949,0.4,4,-0.208514,150.394,-0.022262,-0.733368,150.378,0.0157272,146.091,6.15855,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
877,-520,-1.17364,152.245,-0.127618,-3.30346,0.399414,0.4,4,-0.205536,150.394,0.00926436,-0.742652,150.378,0.0157272,146.095,6.14936,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
878,-528,-1.17364,152.317,-0.121986,-2.859,0.39949,0.4,5,-0.208514,150.403,0.0398355,-0.565306,150.384,0.0196582,146.091,6.22589,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
879,-536,-1.17364,152.388,-0.106763,-0.488905,0.399567,0.4,7,-0.211493,150.395,0.00175504,-0.270187,150.368,0.0275189,146.086,6.30207,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
880,-537,-1.17662,152.393,-0.0916554,2.09618,0.399643,0.4,7,-0.208514,150.395,-0.0544592,-0.123708,150.368,0.0275189,146.081,6.31116,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
881,-531,-1.17662,152.345,-0.100655,2.82336,0.39949,0.4,5,-0.208514,150.387,-0.0430165,-0.13762,150.368,0.019658,146.091,6.25467,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
882,-528,-1.17662,152.301,-0.0971947,1.46432,0.399719,0.4,5,-0.205536,150.387,0.0133723,-0.211162,150.368,0.019658,146.077,6.2245,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
883,-530,-1.1796,152.326,-0.0894548,-0.237637,0.399643,0.4,7,-0.205536,150.395,0.0731922,-0.184457,150.368,0.0275189,146.081,6.24416,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
884,-536,-1.1796,152.388,-0.101951,-0.42656,0.399567,0.4,8,-0.208514,150.42,0.0781247,0.152625,150.389,0.0314495,146.086,6.30207,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
885,-543,-1.1796,152.43,-0.0995147,0.893247,0.399948,0.4,7,-0.208514,150.39,0.0189055,0.439811,150.362,0.0275188,146.063,6.3665,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
886,-548,-1.18257,152.492,-0.0916373,2.59445,0.399719,0.4,6,-0.211493,150.397,-0.0507085,0.245059,150.373,0.0235887,146.077,6.41544,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
887,-546,-1.18257,152.483,-0.103619,3.65562,0.399567,0.4,5,-0.211493,150.419,-0.105722,0.137852,150.4,0.0196585,146.086,6.39738,0.399719,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
888,-539,-1.1796,152.397,-0.0806045,2.82557,0.399872,0.4,4,-0.211493,150.41,-0.119886,0.347307,150.394,0.0157274,146.068,6.32885,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
889,-535,-1.18257,152.368,-0.0293716,0.306797,0.399719,0.4,2,-0.211493,150.386,-0.0933843,0.208533,150.378,0.00786435,146.077,6.29158,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
890,-535,-1.18257,152.374,-0.0202754,-1.74159,0.399643,0.4,3,-0.211493,150.395,-0.0572474,-0.226274,150.384,0.011796,146.081,6.29204,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
891,-536,-1.18257,152.378,-0.0310292,-2.2077,0.399719,0.4,8,-0.208514,150.404,-0.00691624,-0.320697,150.373,0.0314491,146.077,6.30114,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
892,-539,-1.18853,152.412,-0.0670551,-1.48401,0.399643,0.4,7,-0.208514,150.4,0.0556615,-0.117415,150.373,0.0275191,146.081,6.33025,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
893,-543,-1.18555,152.445,-0.123773,-0.0807035,0.399719,0.4,-2,-0.211493,150.37,0.0664627,-0.196061,150.378,-0.00786483,146.077,6.36791,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
894,-545,-1.18257,152.464,-0.093794,1.31779,0.399719,0.4,-12,-0.211493,150.336,0.013029,-0.832791,150.384,-0.0472087,146.077,6.38693,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
895,-545,-1.18555,152.454,-0.0161745,1.94885,0.399872,0.4,-15,-0.211493,150.319,-0.0325235,-1.64396,150.378,-0.0590173,146.068,6.386,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
896,-545,-1.18853,152.479,-0.0198525,1.84505,0.39949,0.4,-10,-0.211493,150.35,-0.0425522,-1.79005,150.389,-0.0393377,146.091,6.38834,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
897,-546,-1.19151,152.478,-0.0960422,1.57185,0.399643,0.4,-4,-0.208514,150.346,-0.015239,-1.09583,150.362,-0.015731,146.081,6.39691,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
898,-547,-1.18853,152.483,-0.14152,1.22654,0.399719,0.4,2,-0.211493,150.392,0.0200778,-0.0496944,150.384,0.00786438,146.077,6.40594,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
899,-545,-1.19151,152.464,-0.122039,0.681264,0.399719,0.4,10,-0.205536,150.418,0.0491543,1.15435,150.378,0.0393085,146.077,6.38693,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
900,-542,-1.18853,152.44,-0.0809921,-0.110872,0.399643,0.4,18,-0.214472,150.46,0.0477229,2.27604,150.389,0.0707345,146.081,6.35885,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
901,-540,-1.18853,152.426,-0.0221131,-0.945513,0.399567,0.4,21,-0.208514,150.45,-0.00603035,2.80204,150.368,0.0825128,146.086,6.34026,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
902,-541,-1.18853,152.436,0.0281921,-1.3168,0.399567,0.4,18,-0.211493,150.449,-0.0268171,2.4098,150.378,0.0707338,146.086,6.34979,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
903,-542,-1.18853,152.445,0.0413513,-1.01666,0.399567,0.4,10,-0.205536,150.385,0.0117255,1.0919,150.346,0.0393075,146.086,6.35932,0.400482,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
904,-542,-1.18853,152.456,0.035626,-0.358566,0.399414,0.4,5,-0.208514,150.43,0.0643672,-0.306617,150.41,0.0196586,146.095,6.36025,0.399567,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
905,-544,-1.18853,152.449,0.0236499,0.16803,0.399796,0.4,6,-0.214472,150.439,0.028742,-0.564296,150.416,0.0235895,146.072,6.37695,0.39949,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
906,-544,-1.19151,152.444,-0.00769025,0.290749,0.399872,0.4,11,-0.211493,150.438,-0.0735219,-0.105359,150.394,0.0432383,146.068,6.37649,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
907,-544,-1.18853,152.47,-0.0385973,0.322899,0.39949,0.4,14,-0.211493,150.465,-0.0957602,0.337533,150.41,0.0550249,146.091,6.37883,0.399567,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
908,-546,-1.19151,152.478,-0.0410143,0.614052,0.399643,0.4,12,-0.211493,150.431,-0.0590869,0.558075,150.384,0.0471668,146.081,6.39691,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
909,-548,-1.19151,152.502,-0.0510188,1.01946,0.399567,0.4,11,-0.211493,150.427,-0.0280051,0.192867,150.384,0.0432379,146.086,6.41637,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
910,-548,-1.19449,152.518,-0.0813916,1.39641,0.399338,0.4,12,-0.214472,150.436,-0.0275976,-0.233529,150.389,0.047167,146.1,6.41778,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
911,-547,-1.19151,152.493,-0.0919661,1.3749,0.399567,0.4,10,-0.211493,150.418,-0.0399808,-0.372807,150.378,0.0393085,146.086,6.40688,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
912,-545,-1.19449,152.484,-0.07157,0.706481,0.399414,0.4,4,-0.211493,150.383,-0.014361,-0.746793,150.368,0.015727,146.095,6.38881,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
913,-541,-1.18853,152.436,-0.0238771,-0.368364,0.399567,0.4,-1,-0.208514,150.374,0.0400489,-1.34482,150.378,-0.00393209,146.086,6.34979,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
914,-540,-1.19151,152.401,0.0422517,-1.65302,0.399948,0.4,-1,-0.211493,150.364,0.0717035,-1.65108,150.368,-0.00393206,146.063,6.33792,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
915,-542,-1.19449,152.44,0.0381719,-2.2645,0.399643,0.4,3,-0.208514,150.374,0.0654122,-1.46646,150.362,0.0117958,146.081,6.35885,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
916,-543,-1.19747,152.45,-0.0537681,-1.54868,0.399643,0.4,7,-0.211493,150.406,0.0451374,-0.713945,150.378,0.0275192,146.081,6.36837,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
917,-544,-1.19747,152.454,-0.13719,-0.41403,0.399719,0.4,12,-0.208514,150.42,0.0245938,0.38199,150.373,0.0471664,146.077,6.37742,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
918,-544,-1.19747,152.454,-0.154606,0.290009,0.399719,0.4,14,-0.211493,150.444,0.00951046,1.2977,150.389,0.055024,146.077,6.37742,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
919,-543,-1.19449,152.455,-0.100092,0.536335,0.399567,0.4,11,-0.208514,150.373,0.000712413,1.26824,150.33,0.0432361,146.086,6.36884,0.400711,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
920,-541,-1.19747,152.431,-0.0305282,0.339985,0.399643,0.4,4,-0.208514,150.421,0.0168587,0.442971,150.405,0.0157275,146.081,6.34932,0.399643,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
921,-538,-1.19449,152.392,0.00662001,-0.411921,0.399796,0.4,2,-0.211493,150.375,0.0189113,-0.161425,150.368,0.00786428,146.072,6.31977,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
922,-536,-1.19449,152.388,0.0403496,-1.31995,0.399567,0.4,6,-0.208514,150.407,-0.00563091,-0.448821,150.384,0.0235889,146.086,6.30207,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
923,-536,-1.19449,152.393,0.0634374,-1.61779,0.39949,0.4,9,-0.211493,150.424,-0.0147588,-0.212983,150.389,0.0353793,146.091,6.30253,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
924,-536,-1.19747,152.393,0.0358499,-1.26236,0.39949,0.4,11,-0.208514,150.427,-0.0149218,0.401708,150.384,0.0432379,146.091,6.30253,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
925,-535,-1.19747,152.374,-0.0252143,-0.872935,0.399643,0.4,14,-0.208514,150.444,0.00894283,0.811424,150.389,0.055024,146.081,6.29204,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
926,-533,-1.19747,152.349,-0.0636197,-0.902902,0.399719,0.4,18,-0.211493,150.46,0.0163974,1.11401,150.389,0.0707345,146.077,6.27244,0.399872,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
927,-532,-1.19747,152.345,-0.0623075,-1.15857,0.399643,0.4,17,-0.208514,150.445,-0.00493904,1.16597,150.378,0.0668067,146.081,6.26333,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
928,-530,-1.20045,152.326,-0.0649514,-1.30322,0.399643,0.4,11,-0.208514,150.427,0.00756382,0.659388,150.384,0.0432379,146.081,6.24416,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
929,-529,-1.20045,152.321,-0.0885129,-1.32957,0.399567,0.4,7,-0.214472,150.411,-0.00931717,-0.175877,150.384,0.0275193,146.086,6.23503,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
930,-532,-1.20045,152.345,-0.0943539,-1.01226,0.399643,0.4,4,-0.214472,150.394,-0.0937378,-0.921548,150.378,0.0157272,146.081,6.26333,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
931,-535,-1.20045,152.379,-0.0713063,-0.0944101,0.399567,0.4,1,-0.211493,150.388,-0.123345,-1.35948,150.384,0.00393251,146.086,6.29251,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
932,-536,-1.20343,152.378,-0.0625374,0.917349,0.399719,0.4,0,-0.211493,150.378,-0.0624221,-1.437,150.378,3.50E-07,146.077,6.30114,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
933,-536,-1.20343,152.403,-0.0820143,1.47576,0.399338,0.4,1,-0.208514,150.366,0.0195055,-1.33068,150.362,0.00393245,146.1,6.30346,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
934,-534,-1.20343,152.359,-0.0879104,1.34541,0.399719,0.4,1,-0.214472,150.366,0.048036,-1.15341,150.362,0.00393245,146.077,6.28201,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
935,-530,-1.19747,152.336,-0.0266414,0.34619,0.39949,0.4,2,-0.211493,150.392,0.00677874,-0.680291,150.384,0.00786438,146.091,6.24509,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
936,-528,-1.20045,152.306,0.0658218,-0.965451,0.399643,0.4,-1,-0.214472,150.358,-0.0321157,-0.183748,150.362,-0.00393204,146.081,6.22497,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
937,-532,-1.20045,152.34,0.0862464,-1.57115,0.399719,0.4,-6,-0.211493,150.339,-0.0394739,-0.337042,150.362,-0.0235984,146.077,6.26286,0.400253,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
938,-538,-1.20045,152.407,0.0514232,-0.692574,0.399567,0.4,-8,-0.211493,150.336,-0.0118285,-0.813471,150.368,-0.0314672,146.086,6.32117,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
939,-541,-1.20343,152.426,0.00318548,1.11229,0.399719,0.4,-3,-0.211493,150.356,0.0227827,-0.824445,150.368,-0.0117978,146.077,6.34886,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
940,-537,-1.20343,152.378,-0.0575621,1.93478,0.399872,0.4,4,-0.211493,150.394,0.030923,-0.102193,150.378,0.0157272,146.068,6.30976,0.400024,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
941,-534,-1.20045,152.359,-0.0671371,1.10288,0.399719,0.4,7,-0.211493,150.395,0.0259396,0.877059,150.368,0.0275189,146.077,6.28201,0.400177,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
942,-535,-1.20045,152.368,-0.0130589,-0.0474205,0.399719,0.4,9,-0.214472,150.408,-0.00311367,1.40489,150.373,0.0353789,146.077,6.29158,0.400101,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
943,-538,-1.20343,152.397,0.0127486,-0.313079,0.399719,0.4,10,-0.211493,150.439,-0.0342637,1.63481,150.4,0.0393092,146.077,6.32024,0.399719,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
944,-538,-1.20343,152.397,-0.0200333,0.110836,0.399719,0.4,9,-0.208514,150.43,0.00211042,1.72786,150.394,0.0353795,146.077,6.32024,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
945,-534,-1.20343,152.349,-0.0481578,0.123805,0.399872,0.4,6,-0.211493,150.407,0.0565298,1.23054,150.384,0.0235889,146.068,6.28108,0.399948,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
946,-533,-1.20045,152.349,-0.0267785,-0.549821,0.399719,0.4,0,-0.217451,150.394,0.00373366,0.242098,150.394,3.48E-07,146.077,6.27244,0.399796,0.4,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,-14,,-47,-12,,-43,-14
